종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
060310,3S,"2,895","-85","2.85","2,900","2,895","145,692","424,890,850","2,980","3,000","2,870","500",원(KRW),"41,969,896","121,502,848,920",1189
054620,AP시스템,"25,750","250","0.98","25,800","25,750","1,262,215","32,494,574,800","25,600","26,100","25,100","500",원(KRW),"25,609,961","659,456,495,750",
211270,AP위성통신,"8,800","-210","2.33","8,800","8,790","44,920","397,060,600","9,010","9,010","8,780","500",원(KRW),"13,097,740","115,260,112,000",
032040,C&S자산관리,"3,435","-95","2.69","3,435","3,420","119,615","410,563,985","3,435","3,510","3,410","2,500",원(KRW),"28,554,841","98,085,878,835",
130960,CJ E&M,"70,000","-1,200","1.69","70,000","69,900","116,974","8,240,258,400","70,700","71,700","69,900","5,000",원(KRW),"38,732,089","2,711,246,230,000",
035760,CJ오쇼핑,"158,300","-2,600","1.62","158,400","158,300","22,636","3,603,576,300","161,100","161,100","158,000","5,000",원(KRW),"6,215,518","983,916,499,400",
051500,CJ프레시웨이,"39,350","600","1.55","39,350","39,100","16,671","653,360,650","38,650","39,600","38,450","1,000",원(KRW),"11,871,586","467,146,909,100",
058820,CMG제약,"3,370","-335","9.04","3,375","3,370","3,416,905","12,019,291,220","3,715","3,715","3,365","500",원(KRW),"88,707,244","298,943,412,280",
023460,CNH,"1,475","-80","5.14","1,475","1,470","264,266","396,883,570","1,545","1,570","1,450","2,500",원(KRW),"37,200,000","54,870,000,000",
065770,CS,"2,585","135","5.51","2,585","2,565","124,309","314,440,380","2,420","2,585","2,420","500",원(KRW),"15,669,770","40,506,355,450",
083660,CSA 코스믹,"4,630","245","5.59","4,630","4,625","571,040","2,785,646,770","4,550","5,590","4,270","500",원(KRW),"13,961,033","64,639,582,790",
068790,DMS,"8,170","-360","4.22","8,180","8,170","247,413","2,037,852,770","8,590","8,590","8,040","500",원(KRW),"22,547,487","184,212,968,790",
037370,EG,"10,750","-750","6.52","10,800","10,750","230,764","2,497,203,200","11,350","11,650","10,300","1,000",원(KRW),"7,500,000","80,625,000,000",
079190,EMW,"3,035","-60","1.94","3,055","3,035","162,377","496,288,915","3,120","3,120","3,025","500",원(KRW),"27,870,149","84,585,902,215",
032860,GMR 머티리얼즈,"1,475","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"59,957,450","88,437,238,750",
900290,GRT,"5,760","-1,460","20.22","5,760","5,750","10,708,237","67,117,570,520","6,800","6,840","5,760","0",홍콩달러(HKD),"67,375,000","388,080,000,000",
083450,GST,"5,370","-10","0.19","5,370","5,350","45,366","239,888,990","5,280","5,440","5,200","500",원(KRW),"9,317,745","50,036,290,650",
028150,GS홈쇼핑,"172,500","-3,500","1.99","172,500","172,200","15,441","2,684,477,180","175,500","177,700","171,700","5,000",원(KRW),"6,562,500","1,132,031,250,000",
